log_id,user_id,family_id,appliance_id,appliance_type,device_name,event_type,action_type,operation_state,mode,started_at,ended_at,usage_date,duration_minutes,energy_kwh,error_code,source,dataset_split,period_label,expected_base_cycle_days,expected_changed_cycle_days,expected_base_daily_frequency,expected_changed_daily_frequency,expected_change_type,created_at
TRAIN_000068169,U109,F109,F109_ROBOT_CLEANER,robot_cleaner,F109_robot_cleaner,usage,start,completed,quiet_clean,2025-01-01T12:28:00+09:00,2025-01-01T13:17:00+09:00,2025-01-01,49,0.207,,multi_family_synthetic_thinq_like_log,train,base_routine,1,3,1,1,interval_change,2025-01-01T13:17:00+09:00
TRAIN_000058520,U092,F092,F092_ROBOT_CLEANER,robot_cleaner,F092_robot_cleaner,usage,start,completed,edge_clean,2025-01-01T12:29:00+09:00,2025-01-01T13:11:00+09:00,2025-01-01,42,0.206,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,2,interval_and_frequency_change,2025-01-01T13:11:00+09:00
TRAIN_000001952,U004,F004,F004_ROBOT_CLEANER,robot_cleaner,F004_robot_cleaner,usage,start,completed,auto_clean,2025-01-01T12:30:00+09:00,2025-01-01T13:27:00+09:00,2025-01-01,57,0.155,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-01-01T13:27:00+09:00
TRAIN_000038710,U061,F061,F061_ROBOT_CLEANER,robot_cleaner,F061_robot_cleaner,usage,start,completed,auto_clean,2025-01-01T12:30:00+09:00,2025-01-01T13:33:00+09:00,2025-01-01,63,0.218,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-01-01T13:33:00+09:00
TRAIN_000004545,U008,F008,F008_ROBOT_CLEANER,robot_cleaner,F008_robot_cleaner,usage,start,completed,quiet_clean,2025-01-01T12:43:00+09:00,2025-01-01T13:50:00+09:00,2025-01-01,67,0.19,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-01-01T13:50:00+09:00
TRAIN_000031691,U050,F050,F050_ROBOT_CLEANER,robot_cleaner,F050_robot_cleaner,usage,start,completed,quiet_clean,2025-01-01T12:45:00+09:00,2025-01-01T13:28:00+09:00,2025-01-01,43,0.223,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-01-01T13:28:00+09:00
TRAIN_000039353,U062,F062,F062_ROBOT_CLEANER,robot_cleaner,F062_robot_cleaner,usage,start,completed,edge_clean,2025-01-01T13:22:00+09:00,2025-01-01T14:15:00+09:00,2025-01-01,53,0.2,,multi_family_synthetic_thinq_like_log,train,base_routine,1,2,1,1,interval_change,2025-01-01T14:15:00+09:00
TRAIN_000054041,U085,F085,F085_ROBOT_CLEANER,robot_cleaner,F085_robot_cleaner,usage,start,completed,quiet_clean,2025-01-01T13:23:00+09:00,2025-01-01T14:17:00+09:00,2025-01-01,54,0.254,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,1,none,2025-01-01T14:17:00+09:00
TRAIN_000051972,U081,F081,F081_WASHER,washer,F081_washer,usage,start,completed,quick_wash,2025-01-01T16:42:00+09:00,2025-01-01T17:47:00+09:00,2025-01-01,65,0.579,,multi_family_synthetic_thinq_like_log,train,base_routine,3,3,1,1,none,2025-01-01T17:47:00+09:00
TRAIN_000058311,U091,F091,F091_WASHER,washer,F091_washer,usage,start,completed,bedding,2025-01-01T16:58:00+09:00,2025-01-01T18:01:00+09:00,2025-01-01,63,0.561,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,2,interval_and_frequency_change,2025-01-01T18:01:00+09:00
TRAIN_000001753,U003,F003,F003_WASHER,washer,F003_washer,usage,start,completed,delicate,2025-01-01T17:20:00+09:00,2025-01-01T18:25:00+09:00,2025-01-01,65,0.436,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-01-01T18:25:00+09:00
TRAIN_000007603,U012,F012,F012_WASHER,washer,F012_washer,usage,start,completed,cotton,2025-01-01T17:22:00+09:00,2025-01-01T18:15:00+09:00,2025-01-01,53,0.579,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-01-01T18:15:00+09:00
TRAIN_000044948,U070,F070,F070_WASHER,washer,F070_washer,usage,start,completed,delicate,2025-01-01T17:24:00+09:00,2025-01-01T18:40:00+09:00,2025-01-01,76,0.597,,multi_family_synthetic_thinq_like_log,train,base_routine,3,3,1,1,none,2025-01-01T18:40:00+09:00
TRAIN_000012076,U019,F019,F019_WASHER,washer,F019_washer,usage,start,completed,delicate,2025-01-01T17:36:00+09:00,2025-01-01T18:42:00+09:00,2025-01-01,66,0.587,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-01-01T18:42:00+09:00
TRAIN_000032761,U051,F051,F051_WASHER,washer,F051_washer,usage,start,completed,cotton,2025-01-01T17:49:00+09:00,2025-01-01T18:57:00+09:00,2025-01-01,68,0.629,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-01-01T18:57:00+09:00
TRAIN_000046855,U073,F073,F073_WASHER,washer,F073_washer,usage,start,completed,quick_wash,2025-01-01T18:11:00+09:00,2025-01-01T19:27:00+09:00,2025-01-01,76,0.594,,multi_family_synthetic_thinq_like_log,train,base_routine,3,3,1,1,none,2025-01-01T19:27:00+09:00
TRAIN_000020518,U032,F032,F032_WASHER,washer,F032_washer,usage,start,completed,quick_wash,2025-01-01T18:12:00+09:00,2025-01-01T19:14:00+09:00,2025-01-01,62,0.552,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-01-01T19:14:00+09:00
TRAIN_000042376,U066,F066,F066_WASHER,washer,F066_washer,usage,start,completed,bedding,2025-01-01T18:19:00+09:00,2025-01-01T19:43:00+09:00,2025-01-01,84,0.535,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-01-01T19:43:00+09:00
TRAIN_000044314,U069,F069,F069_WASHER,washer,F069_washer,usage,start,completed,cotton,2025-01-01T18:22:00+09:00,2025-01-01T19:25:00+09:00,2025-01-01,63,0.623,,multi_family_synthetic_thinq_like_log,train,base_routine,3,3,1,1,none,2025-01-01T19:25:00+09:00
TRAIN_000025034,U039,F039,F039_WASHER,washer,F039_washer,usage,start,completed,quick_wash,2025-01-01T18:41:00+09:00,2025-01-01T19:45:00+09:00,2025-01-01,64,0.548,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-01-01T19:45:00+09:00
TRAIN_000067831,U108,F108,F108_DISHWASHER,dishwasher,F108_dishwasher,usage,start,completed,quick,2025-01-01T18:43:00+09:00,2025-01-01T20:02:00+09:00,2025-01-01,79,0.905,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,interval_and_frequency_change,2025-01-01T20:02:00+09:00
TRAIN_000058089,U091,F091,F091_DISHWASHER,dishwasher,F091_dishwasher,usage,start,completed,standard,2025-01-01T18:45:00+09:00,2025-01-01T20:04:00+09:00,2025-01-01,79,0.872,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,interval_and_frequency_change,2025-01-01T20:04:00+09:00
TRAIN_000053005,U083,F083,F083_DISHWASHER,dishwasher,F083_dishwasher,usage,start,completed,quick,2025-01-01T18:50:00+09:00,2025-01-01T20:07:00+09:00,2025-01-01,77,1.183,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,1,none,2025-01-01T20:07:00+09:00
TRAIN_000049417,U077,F077,F077_WASHER,washer,F077_washer,usage,start,completed,quick_wash,2025-01-01T18:57:00+09:00,2025-01-01T20:07:00+09:00,2025-01-01,70,0.526,,multi_family_synthetic_thinq_like_log,train,base_routine,3,3,1,1,none,2025-01-01T20:07:00+09:00
TRAIN_000044739,U070,F070,F070_DISHWASHER,dishwasher,F070_dishwasher,usage,start,completed,standard,2025-01-01T19:03:00+09:00,2025-01-01T20:30:00+09:00,2025-01-01,87,0.732,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,1,none,2025-01-01T20:30:00+09:00
TRAIN_000034681,U054,F054,F054_WASHER,washer,F054_washer,usage,start,completed,delicate,2025-01-01T19:04:00+09:00,2025-01-01T20:21:00+09:00,2025-01-01,77,0.508,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-01-01T20:21:00+09:00
TRAIN_000048767,U076,F076,F076_WASHER,washer,F076_washer,usage,start,completed,quick_wash,2025-01-01T19:04:00+09:00,2025-01-01T20:16:00+09:00,2025-01-01,72,0.597,,multi_family_synthetic_thinq_like_log,train,base_routine,3,3,1,1,none,2025-01-01T20:16:00+09:00
TRAIN_000059695,U093,F093,F093_DRYER,dryer,F093_dryer,usage,start,completed,normal_dry,2025-01-01T19:05:00+09:00,2025-01-01T20:45:00+09:00,2025-01-01,100,1.188,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,2,interval_and_frequency_change,2025-01-01T20:45:00+09:00
TRAIN_000008244,U013,F013,F013_WASHER,washer,F013_washer,usage,start,completed,delicate,2025-01-01T19:09:00+09:00,2025-01-01T20:08:00+09:00,2025-01-01,59,0.528,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-01-01T20:08:00+09:00
TRAIN_000017736,U028,F028,F028_DISHWASHER,dishwasher,F028_dishwasher,usage,start,completed,intensive,2025-01-01T19:10:00+09:00,2025-01-01T20:32:00+09:00,2025-01-01,82,1.092,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-01-01T20:32:00+09:00
TRAIN_000011428,U018,F018,F018_WASHER,washer,F018_washer,usage,start,completed,delicate,2025-01-01T19:13:00+09:00,2025-01-01T20:18:00+09:00,2025-01-01,65,0.448,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-01-01T20:18:00+09:00
TRAIN_000056388,U088,F088,F088_WASHER,washer,F088_washer,usage,start,completed,delicate,2025-01-01T19:14:00+09:00,2025-01-01T20:07:00+09:00,2025-01-01,53,0.505,,multi_family_synthetic_thinq_like_log,train,base_routine,3,3,1,1,none,2025-01-01T20:07:00+09:00
TRAIN_000003691,U006,F006,F006_WASHER,washer,F006_washer,usage,start,completed,delicate,2025-01-01T19:16:00+09:00,2025-01-01T20:21:00+09:00,2025-01-01,65,0.495,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-01-01T20:21:00+09:00
TRAIN_000064297,U101,F101,F101_DISHWASHER,dishwasher,F101_dishwasher,usage,start,completed,standard,2025-01-01T19:17:00+09:00,2025-01-01T20:41:00+09:00,2025-01-01,84,1.021,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,interval_and_frequency_change,2025-01-01T20:41:00+09:00
TRAIN_000005635,U009,F009,F009_WASHER,washer,F009_washer,usage,start,completed,quick_wash,2025-01-01T19:20:00+09:00,2025-01-01T20:22:00+09:00,2025-01-01,62,0.629,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-01-01T20:22:00+09:00
TRAIN_000032861,U051,F051,F051_DRYER,dryer,F051_dryer,usage,start,completed,speed_dry,2025-01-01T19:22:00+09:00,2025-01-01T20:45:00+09:00,2025-01-01,83,1.346,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-01-01T20:45:00+09:00
TRAIN_000029567,U046,F046,F046_WASHER,washer,F046_washer,usage,start,completed,bedding,2025-01-01T19:23:00+09:00,2025-01-01T20:34:00+09:00,2025-01-01,71,0.639,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-01-01T20:34:00+09:00
TRAIN_000029338,U046,F046,F046_DISHWASHER,dishwasher,F046_dishwasher,usage,start,completed,intensive,2025-01-01T19:26:00+09:00,2025-01-01T20:43:00+09:00,2025-01-01,77,0.843,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-01-01T20:43:00+09:00
TRAIN_000045048,U070,F070,F070_DRYER,dryer,F070_dryer,usage,start,completed,normal_dry,2025-01-01T19:28:00+09:00,2025-01-01T21:03:00+09:00,2025-01-01,95,1.25,,multi_family_synthetic_thinq_like_log,train,base_routine,3,3,1,1,none,2025-01-01T21:03:00+09:00
TRAIN_000066977,U106,F106,F106_WASHER,washer,F106_washer,usage,start,completed,quick_wash,2025-01-01T19:31:00+09:00,2025-01-01T20:29:00+09:00,2025-01-01,58,0.597,,multi_family_synthetic_thinq_like_log,train,base_routine,3,3,1,1,interval_change,2025-01-01T20:29:00+09:00
TRAIN_000024811,U039,F039,F039_DISHWASHER,dishwasher,F039_dishwasher,usage,start,completed,quick,2025-01-01T19:32:00+09:00,2025-01-01T20:36:00+09:00,2025-01-01,64,0.866,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-01-01T20:36:00+09:00
TRAIN_000059378,U093,F093,F093_DISHWASHER,dishwasher,F093_dishwasher,usage,start,completed,quick,2025-01-01T19:32:00+09:00,2025-01-01T20:53:00+09:00,2025-01-01,81,0.989,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,interval_and_frequency_change,2025-01-01T20:53:00+09:00
TRAIN_000015133,U024,F024,F024_DISHWASHER,dishwasher,F024_dishwasher,usage,start,completed,standard,2025-01-01T19:33:00+09:00,2025-01-01T21:08:00+09:00,2025-01-01,95,0.742,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-01-01T21:08:00+09:00
TRAIN_000041086,U064,F064,F064_WASHER,washer,F064_washer,usage,start,completed,quick_wash,2025-01-01T19:33:00+09:00,2025-01-01T20:58:00+09:00,2025-01-01,85,0.419,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-01-01T20:58:00+09:00
TRAIN_000003164,U005,F005,F005_DRYER,dryer,F005_dryer,usage,start,completed,bedding_dry,2025-01-01T19:38:00+09:00,2025-01-01T21:00:00+09:00,2025-01-01,82,1.175,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-01-01T21:00:00+09:00
TRAIN_000053315,U083,F083,F083_DRYER,dryer,F083_dryer,usage,start,completed,normal_dry,2025-01-01T19:39:00+09:00,2025-01-01T21:09:00+09:00,2025-01-01,90,1.475,,multi_family_synthetic_thinq_like_log,train,base_routine,3,3,1,1,none,2025-01-01T21:09:00+09:00
TRAIN_000018061,U028,F028,F028_DRYER,dryer,F028_dryer,usage,start,completed,speed_dry,2025-01-01T19:40:00+09:00,2025-01-01T20:40:00+09:00,2025-01-01,60,1.323,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-01-01T20:40:00+09:00
TRAIN_000009325,U015,F015,F015_DISHWASHER,dishwasher,F015_dishwasher,usage,start,completed,intensive,2025-01-01T19:45:00+09:00,2025-01-01T21:00:00+09:00,2025-01-01,75,0.949,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-01-01T21:00:00+09:00
TRAIN_000022530,U035,F035,F035_DRYER,dryer,F035_dryer,usage,start,completed,normal_dry,2025-01-01T19:47:00+09:00,2025-01-01T21:03:00+09:00,2025-01-01,76,1.077,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-01-01T21:03:00+09:00
TRAIN_000037025,U058,F058,F058_DISHWASHER,dishwasher,F058_dishwasher,usage,start,completed,quick,2025-01-01T19:49:00+09:00,2025-01-01T21:26:00+09:00,2025-01-01,97,1.347,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-01-01T21:26:00+09:00
TRAIN_000014495,U023,F023,F023_DISHWASHER,dishwasher,F023_dishwasher,usage,start,completed,intensive,2025-01-01T19:51:00+09:00,2025-01-01T21:06:00+09:00,2025-01-01,75,1.052,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-01-01T21:06:00+09:00
TRAIN_000021556,U034,F034,F034_DISHWASHER,dishwasher,F034_dishwasher,usage,start,completed,intensive,2025-01-01T19:55:00+09:00,2025-01-01T20:58:00+09:00,2025-01-01,63,0.781,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-01-01T20:58:00+09:00
TRAIN_000051314,U080,F080,F080_WASHER,washer,F080_washer,usage,start,completed,quick_wash,2025-01-01T19:56:00+09:00,2025-01-01T21:03:00+09:00,2025-01-01,67,0.44,,multi_family_synthetic_thinq_like_log,train,base_routine,3,3,1,1,none,2025-01-01T21:03:00+09:00
TRAIN_000054887,U086,F086,F086_DISHWASHER,dishwasher,F086_dishwasher,usage,start,completed,standard,2025-01-01T19:59:00+09:00,2025-01-01T21:19:00+09:00,2025-01-01,80,0.766,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,1,none,2025-01-01T21:19:00+09:00
TRAIN_000051742,U081,F081,F081_DISHWASHER,dishwasher,F081_dishwasher,usage,start,completed,intensive,2025-01-01T20:01:00+09:00,2025-01-01T21:19:00+09:00,2025-01-01,78,0.887,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,1,none,2025-01-01T21:19:00+09:00
TRAIN_000031492,U049,F049,F049_WASHER,washer,F049_washer,usage,start,completed,delicate,2025-01-01T20:02:00+09:00,2025-01-01T21:04:00+09:00,2025-01-01,62,0.525,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-01-01T21:04:00+09:00
TRAIN_000035419,U055,F055,F055_DRYER,dryer,F055_dryer,usage,start,completed,normal_dry,2025-01-01T20:03:00+09:00,2025-01-01T21:47:00+09:00,2025-01-01,104,1.175,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-01-01T21:47:00+09:00
TRAIN_000028697,U045,F045,F045_DISHWASHER,dishwasher,F045_dishwasher,usage,start,completed,quick,2025-01-01T20:05:00+09:00,2025-01-01T21:27:00+09:00,2025-01-01,82,1.364,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-01-01T21:27:00+09:00
TRAIN_000000449,U001,F001,F001_WASHER,washer,F001_washer,usage,start,completed,cotton,2025-01-01T20:06:00+09:00,2025-01-01T21:08:00+09:00,2025-01-01,62,0.652,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-01-01T21:08:00+09:00
TRAIN_000001532,U003,F003,F003_DISHWASHER,dishwasher,F003_dishwasher,usage,start,completed,standard,2025-01-01T20:10:00+09:00,2025-01-01T21:39:00+09:00,2025-01-01,89,0.771,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-01-01T21:39:00+09:00
TRAIN_000033405,U052,F052,F052_WASHER,washer,F052_washer,usage,start,completed,quick_wash,2025-01-01T20:14:00+09:00,2025-01-01T21:33:00+09:00,2025-01-01,79,0.549,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-01-01T21:33:00+09:00
TRAIN_000025139,U039,F039,F039_DRYER,dryer,F039_dryer,usage,start,completed,normal_dry,2025-01-01T20:17:00+09:00,2025-01-01T21:37:00+09:00,2025-01-01,80,1.229,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-01-01T21:37:00+09:00
TRAIN_000011858,U019,F019,F019_DISHWASHER,dishwasher,F019_dishwasher,usage,start,completed,intensive,2025-01-01T20:20:00+09:00,2025-01-01T21:48:00+09:00,2025-01-01,88,0.968,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-01-01T21:48:00+09:00
TRAIN_000057026,U089,F089,F089_WASHER,washer,F089_washer,usage,start,completed,delicate,2025-01-01T20:20:00+09:00,2025-01-01T21:25:00+09:00,2025-01-01,65,0.334,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,2,interval_and_frequency_change,2025-01-01T21:25:00+09:00
TRAIN_000055202,U086,F086,F086_DRYER,dryer,F086_dryer,usage,start,completed,bedding_dry,2025-01-01T20:21:00+09:00,2025-01-01T22:11:00+09:00,2025-01-01,110,1.25,,multi_family_synthetic_thinq_like_log,train,base_routine,3,3,1,1,none,2025-01-01T22:11:00+09:00
TRAIN_000029676,U046,F046,F046_DRYER,dryer,F046_dryer,usage,start,completed,speed_dry,2025-01-01T20:22:00+09:00,2025-01-01T22:07:00+09:00,2025-01-01,105,1.17,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-01-01T22:07:00+09:00
TRAIN_000034460,U054,F054,F054_DISHWASHER,dishwasher,F054_dishwasher,usage,start,completed,intensive,2025-01-01T20:22:00+09:00,2025-01-01T21:57:00+09:00,2025-01-01,95,0.635,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-01-01T21:57:00+09:00
TRAIN_000048544,U076,F076,F076_DISHWASHER,dishwasher,F076_dishwasher,usage,start,completed,intensive,2025-01-01T20:23:00+09:00,2025-01-01T21:38:00+09:00,2025-01-01,75,0.922,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,1,none,2025-01-01T21:38:00+09:00
TRAIN_000035742,U056,F056,F056_DISHWASHER,dishwasher,F056_dishwasher,usage,start,completed,standard,2025-01-01T20:25:00+09:00,2025-01-01T21:55:00+09:00,2025-01-01,90,1.08,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-01-01T21:55:00+09:00
TRAIN_000019670,U031,F031,F031_DISHWASHER,dishwasher,F031_dishwasher,usage,start,completed,standard,2025-01-01T20:28:00+09:00,2025-01-01T21:39:00+09:00,2025-01-01,71,0.951,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-01-01T21:39:00+09:00
TRAIN_000034682,U054,F054,F054_WASHER,washer,F054_washer,usage,start,completed,cotton,2025-01-01T20:29:00+09:00,2025-01-01T21:53:00+09:00,2025-01-01,84,0.477,,multi_family_synthetic_thinq_like_log,train,base_routine,3,4,1,1,interval_change,2025-01-01T21:53:00+09:00
TRAIN_000022197,U035,F035,F035_DISHWASHER,dishwasher,F035_dishwasher,usage,start,completed,intensive,2025-01-01T20:32:00+09:00,2025-01-01T21:41:00+09:00,2025-01-01,69,0.771,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-01-01T21:41:00+09:00
TRAIN_000026745,U042,F042,F042_DISHWASHER,dishwasher,F042_dishwasher,usage,start,completed,quick,2025-01-01T20:35:00+09:00,2025-01-01T21:53:00+09:00,2025-01-01,78,1.091,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-01-01T21:53:00+09:00
TRAIN_000006725,U011,F011,F011_DISHWASHER,dishwasher,F011_dishwasher,usage,start,completed,standard,2025-01-01T20:36:00+09:00,2025-01-01T22:04:00+09:00,2025-01-01,88,0.891,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-01-01T22:04:00+09:00
TRAIN_000054482,U085,F085,F085_WASHER,washer,F085_washer,usage,start,completed,quick_wash,2025-01-01T20:37:00+09:00,2025-01-01T21:55:00+09:00,2025-01-01,78,0.502,,multi_family_synthetic_thinq_like_log,train,base_routine,3,3,1,1,none,2025-01-01T21:55:00+09:00
TRAIN_000011212,U018,F018,F018_DISHWASHER,dishwasher,F018_dishwasher,usage,start,completed,intensive,2025-01-01T20:42:00+09:00,2025-01-01T22:07:00+09:00,2025-01-01,85,0.66,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,frequency_change,2025-01-01T22:07:00+09:00
TRAIN_000064792,U102,F102,F102_DISHWASHER,dishwasher,F102_dishwasher,usage,start,completed,quick,2025-01-01T20:43:00+09:00,2025-01-01T22:21:00+09:00,2025-01-01,98,0.783,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,2,interval_and_frequency_change,2025-01-01T22:21:00+09:00
TRAIN_000042812,U067,F067,F067_DISHWASHER,dishwasher,F067_dishwasher,usage,start,completed,standard,2025-01-01T20:44:00+09:00,2025-01-01T22:13:00+09:00,2025-01-01,89,1.042,,multi_family_synthetic_thinq_like_log,train,base_routine,1,1,1,1,none,2025-01-01T22:13:00+09:00
