log_id,user_id,family_id,appliance_id,appliance_type,device_name,event_type,action_type,operation_state,mode,started_at,ended_at,usage_date,duration_minutes,energy_kwh,error_code,source,dataset_split,period_label,created_at
TRAIN_000405,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,standard,2025-02-09T21:08:00+09:00,2025-02-09T22:17:00+09:00,2025-02-09,69,1.128,,dummy_thinq_like_log,train,base_routine,2025-02-09T22:17:00+09:00
TRAIN_000758,U001,F001,DR001,dryer,건조기,usage,start,completed,bedding_dry,2025-02-09T21:26:00+09:00,2025-02-09T22:50:00+09:00,2025-02-09,84,1.372,,dummy_thinq_like_log,train,base_routine,2025-02-09T22:50:00+09:00
TRAIN_000041,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-02-10T10:05:00+09:00,2025-02-10T11:01:00+09:00,2025-02-10,56,0.187,,dummy_thinq_like_log,train,base_routine,2025-02-10T11:01:00+09:00
TRAIN_000406,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,standard,2025-02-10T21:30:00+09:00,2025-02-10T22:35:00+09:00,2025-02-10,65,0.892,,dummy_thinq_like_log,train,base_routine,2025-02-10T22:35:00+09:00
TRAIN_000042,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,edge_clean,2025-02-11T09:47:00+09:00,2025-02-11T10:49:00+09:00,2025-02-11,62,0.191,,dummy_thinq_like_log,train,base_routine,2025-02-11T10:49:00+09:00
TRAIN_000407,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,standard,2025-02-11T21:11:00+09:00,2025-02-11T22:28:00+09:00,2025-02-11,77,0.872,,dummy_thinq_like_log,train,base_routine,2025-02-11T22:28:00+09:00
TRAIN_000043,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-02-12T10:07:00+09:00,2025-02-12T10:52:00+09:00,2025-02-12,45,0.161,,dummy_thinq_like_log,train,base_routine,2025-02-12T10:52:00+09:00
TRAIN_000759,U001,F001,WM001,washer,세탁기,usage,start,completed,quick_wash,2025-02-12T18:44:00+09:00,2025-02-12T19:58:00+09:00,2025-02-12,74,0.455,,dummy_thinq_like_log,train,base_routine,2025-02-12T19:58:00+09:00
TRAIN_000408,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,standard,2025-02-12T20:54:00+09:00,2025-02-12T22:05:00+09:00,2025-02-12,71,0.844,,dummy_thinq_like_log,train,base_routine,2025-02-12T22:05:00+09:00
TRAIN_000760,U001,F001,DR001,dryer,건조기,usage,start,completed,speed_dry,2025-02-12T20:57:00+09:00,2025-02-12T22:25:00+09:00,2025-02-12,88,1.445,,dummy_thinq_like_log,train,base_routine,2025-02-12T22:25:00+09:00
TRAIN_000044,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,quiet_clean,2025-02-13T09:52:00+09:00,2025-02-13T10:44:00+09:00,2025-02-13,52,0.139,,dummy_thinq_like_log,train,base_routine,2025-02-13T10:44:00+09:00
TRAIN_000409,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,quick,2025-02-13T21:11:00+09:00,2025-02-13T22:32:00+09:00,2025-02-13,81,1.056,,dummy_thinq_like_log,train,base_routine,2025-02-13T22:32:00+09:00
TRAIN_000045,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,edge_clean,2025-02-14T10:05:00+09:00,2025-02-14T10:58:00+09:00,2025-02-14,53,0.136,,dummy_thinq_like_log,train,base_routine,2025-02-14T10:58:00+09:00
TRAIN_000410,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,standard,2025-02-14T21:06:00+09:00,2025-02-14T22:22:00+09:00,2025-02-14,76,0.864,,dummy_thinq_like_log,train,base_routine,2025-02-14T22:22:00+09:00
TRAIN_000046,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,edge_clean,2025-02-15T09:57:00+09:00,2025-02-15T10:55:00+09:00,2025-02-15,58,0.205,,dummy_thinq_like_log,train,base_routine,2025-02-15T10:55:00+09:00
TRAIN_000761,U001,F001,WM001,washer,세탁기,usage,start,completed,delicate,2025-02-15T19:08:00+09:00,2025-02-15T19:52:00+09:00,2025-02-15,44,0.487,,dummy_thinq_like_log,train,base_routine,2025-02-15T19:52:00+09:00
TRAIN_000762,U001,F001,DR001,dryer,건조기,usage,start,completed,speed_dry,2025-02-15T21:09:00+09:00,2025-02-15T22:32:00+09:00,2025-02-15,83,1.336,,dummy_thinq_like_log,train,base_routine,2025-02-15T22:32:00+09:00
TRAIN_000411,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,standard,2025-02-15T21:20:00+09:00,2025-02-15T22:24:00+09:00,2025-02-15,64,0.733,,dummy_thinq_like_log,train,base_routine,2025-02-15T22:24:00+09:00
TRAIN_000047,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,edge_clean,2025-02-16T09:51:00+09:00,2025-02-16T11:09:00+09:00,2025-02-16,78,0.192,,dummy_thinq_like_log,train,base_routine,2025-02-16T11:09:00+09:00
TRAIN_000412,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,quick,2025-02-16T21:08:00+09:00,2025-02-16T22:14:00+09:00,2025-02-16,66,1.109,,dummy_thinq_like_log,train,base_routine,2025-02-16T22:14:00+09:00
TRAIN_000048,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,edge_clean,2025-02-17T09:46:00+09:00,2025-02-17T10:24:00+09:00,2025-02-17,38,0.188,,dummy_thinq_like_log,train,base_routine,2025-02-17T10:24:00+09:00
TRAIN_000413,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,intensive,2025-02-17T21:34:00+09:00,2025-02-17T23:05:00+09:00,2025-02-17,91,0.999,,dummy_thinq_like_log,train,base_routine,2025-02-17T23:05:00+09:00
TRAIN_000049,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-02-18T10:19:00+09:00,2025-02-18T11:11:00+09:00,2025-02-18,52,0.162,,dummy_thinq_like_log,train,base_routine,2025-02-18T11:11:00+09:00
TRAIN_000763,U001,F001,WM001,washer,세탁기,usage,start,completed,quick_wash,2025-02-18T18:39:00+09:00,2025-02-18T19:49:00+09:00,2025-02-18,70,0.533,,dummy_thinq_like_log,train,base_routine,2025-02-18T19:49:00+09:00
TRAIN_000414,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,intensive,2025-02-18T20:52:00+09:00,2025-02-18T22:01:00+09:00,2025-02-18,69,1.013,,dummy_thinq_like_log,train,base_routine,2025-02-18T22:01:00+09:00
TRAIN_000764,U001,F001,DR001,dryer,건조기,usage,start,completed,speed_dry,2025-02-18T20:53:00+09:00,2025-02-18T22:13:00+09:00,2025-02-18,80,1.325,,dummy_thinq_like_log,train,base_routine,2025-02-18T22:13:00+09:00
TRAIN_000050,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-02-19T09:51:00+09:00,2025-02-19T10:55:00+09:00,2025-02-19,64,0.185,,dummy_thinq_like_log,train,base_routine,2025-02-19T10:55:00+09:00
TRAIN_000415,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,standard,2025-02-19T20:48:00+09:00,2025-02-19T22:00:00+09:00,2025-02-19,72,1.017,,dummy_thinq_like_log,train,base_routine,2025-02-19T22:00:00+09:00
TRAIN_000051,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-02-20T10:02:00+09:00,2025-02-20T10:49:00+09:00,2025-02-20,47,0.13,,dummy_thinq_like_log,train,base_routine,2025-02-20T10:49:00+09:00
TRAIN_000416,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,intensive,2025-02-20T21:31:00+09:00,2025-02-20T22:44:00+09:00,2025-02-20,73,0.815,,dummy_thinq_like_log,train,base_routine,2025-02-20T22:44:00+09:00
TRAIN_000052,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,quiet_clean,2025-02-21T10:07:00+09:00,2025-02-21T11:02:00+09:00,2025-02-21,55,0.233,,dummy_thinq_like_log,train,base_routine,2025-02-21T11:02:00+09:00
TRAIN_000765,U001,F001,WM001,washer,세탁기,usage,start,completed,cotton,2025-02-21T19:28:00+09:00,2025-02-21T20:39:00+09:00,2025-02-21,71,0.623,,dummy_thinq_like_log,train,base_routine,2025-02-21T20:39:00+09:00
TRAIN_000417,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,quick,2025-02-21T21:01:00+09:00,2025-02-21T22:20:00+09:00,2025-02-21,79,0.989,,dummy_thinq_like_log,train,base_routine,2025-02-21T22:20:00+09:00
TRAIN_000766,U001,F001,DR001,dryer,건조기,usage,start,completed,normal_dry,2025-02-21T21:26:00+09:00,2025-02-21T22:14:00+09:00,2025-02-21,48,1.02,,dummy_thinq_like_log,train,base_routine,2025-02-21T22:14:00+09:00
TRAIN_000053,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,quiet_clean,2025-02-22T10:18:00+09:00,2025-02-22T11:21:00+09:00,2025-02-22,63,0.165,,dummy_thinq_like_log,train,base_routine,2025-02-22T11:21:00+09:00
TRAIN_000418,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,quick,2025-02-22T21:25:00+09:00,2025-02-22T22:43:00+09:00,2025-02-22,78,1.018,,dummy_thinq_like_log,train,base_routine,2025-02-22T22:43:00+09:00
TRAIN_000054,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-02-23T10:19:00+09:00,2025-02-23T11:06:00+09:00,2025-02-23,47,0.158,,dummy_thinq_like_log,train,base_routine,2025-02-23T11:06:00+09:00
TRAIN_000419,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,standard,2025-02-23T20:56:00+09:00,2025-02-23T22:30:00+09:00,2025-02-23,94,1.103,,dummy_thinq_like_log,train,base_routine,2025-02-23T22:30:00+09:00
TRAIN_000055,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,edge_clean,2025-02-24T10:02:00+09:00,2025-02-24T10:50:00+09:00,2025-02-24,48,0.205,,dummy_thinq_like_log,train,base_routine,2025-02-24T10:50:00+09:00
TRAIN_000767,U001,F001,WM001,washer,세탁기,usage,start,completed,cotton,2025-02-24T18:37:00+09:00,2025-02-24T19:37:00+09:00,2025-02-24,60,0.391,,dummy_thinq_like_log,train,base_routine,2025-02-24T19:37:00+09:00
TRAIN_000420,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,quick,2025-02-24T20:46:00+09:00,2025-02-24T22:21:00+09:00,2025-02-24,95,0.886,,dummy_thinq_like_log,train,base_routine,2025-02-24T22:21:00+09:00
TRAIN_000768,U001,F001,DR001,dryer,건조기,usage,start,completed,speed_dry,2025-02-24T20:51:00+09:00,2025-02-24T22:16:00+09:00,2025-02-24,85,1.449,,dummy_thinq_like_log,train,base_routine,2025-02-24T22:16:00+09:00
TRAIN_000056,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-02-25T10:19:00+09:00,2025-02-25T11:21:00+09:00,2025-02-25,62,0.192,,dummy_thinq_like_log,train,base_routine,2025-02-25T11:21:00+09:00
TRAIN_000421,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,quick,2025-02-25T21:07:00+09:00,2025-02-25T22:26:00+09:00,2025-02-25,79,0.901,,dummy_thinq_like_log,train,base_routine,2025-02-25T22:26:00+09:00
TRAIN_000057,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,edge_clean,2025-02-26T10:05:00+09:00,2025-02-26T11:00:00+09:00,2025-02-26,55,0.16,,dummy_thinq_like_log,train,base_routine,2025-02-26T11:00:00+09:00
TRAIN_000422,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,intensive,2025-02-26T21:25:00+09:00,2025-02-26T22:41:00+09:00,2025-02-26,76,0.763,,dummy_thinq_like_log,train,base_routine,2025-02-26T22:41:00+09:00
TRAIN_000058,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-02-27T09:47:00+09:00,2025-02-27T10:38:00+09:00,2025-02-27,51,0.143,,dummy_thinq_like_log,train,base_routine,2025-02-27T10:38:00+09:00
TRAIN_000769,U001,F001,WM001,washer,세탁기,usage,start,completed,cotton,2025-02-27T18:48:00+09:00,2025-02-27T19:57:00+09:00,2025-02-27,69,0.579,,dummy_thinq_like_log,train,base_routine,2025-02-27T19:57:00+09:00
TRAIN_000770,U001,F001,DR001,dryer,건조기,usage,start,completed,bedding_dry,2025-02-27T20:44:00+09:00,2025-02-27T22:36:00+09:00,2025-02-27,112,1.425,,dummy_thinq_like_log,train,base_routine,2025-02-27T22:36:00+09:00
TRAIN_000423,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,quick,2025-02-27T20:58:00+09:00,2025-02-27T22:31:00+09:00,2025-02-27,93,0.854,,dummy_thinq_like_log,train,base_routine,2025-02-27T22:31:00+09:00
TRAIN_000059,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,quiet_clean,2025-02-28T10:19:00+09:00,2025-02-28T11:15:00+09:00,2025-02-28,56,0.227,,dummy_thinq_like_log,train,base_routine,2025-02-28T11:15:00+09:00
TRAIN_000424,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,quick,2025-02-28T20:59:00+09:00,2025-02-28T22:10:00+09:00,2025-02-28,71,0.875,,dummy_thinq_like_log,train,base_routine,2025-02-28T22:10:00+09:00
TRAIN_000060,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,quiet_clean,2025-03-01T10:14:00+09:00,2025-03-01T11:08:00+09:00,2025-03-01,54,0.189,,dummy_thinq_like_log,train,base_routine,2025-03-01T11:08:00+09:00
TRAIN_000425,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,quick,2025-03-01T21:34:00+09:00,2025-03-01T22:52:00+09:00,2025-03-01,78,1.159,,dummy_thinq_like_log,train,base_routine,2025-03-01T22:52:00+09:00
TRAIN_000061,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-03-02T09:59:00+09:00,2025-03-02T10:56:00+09:00,2025-03-02,57,0.168,,dummy_thinq_like_log,train,base_routine,2025-03-02T10:56:00+09:00
TRAIN_000771,U001,F001,WM001,washer,세탁기,usage,start,completed,cotton,2025-03-02T19:09:00+09:00,2025-03-02T20:18:00+09:00,2025-03-02,69,0.641,,dummy_thinq_like_log,train,base_routine,2025-03-02T20:18:00+09:00
TRAIN_000426,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,standard,2025-03-02T21:00:00+09:00,2025-03-02T22:28:00+09:00,2025-03-02,88,0.962,,dummy_thinq_like_log,train,base_routine,2025-03-02T22:28:00+09:00
TRAIN_000772,U001,F001,DR001,dryer,건조기,usage,start,completed,bedding_dry,2025-03-02T21:14:00+09:00,2025-03-02T22:34:00+09:00,2025-03-02,80,1.46,,dummy_thinq_like_log,train,base_routine,2025-03-02T22:34:00+09:00
TRAIN_000062,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,edge_clean,2025-03-03T09:56:00+09:00,2025-03-03T10:54:00+09:00,2025-03-03,58,0.226,,dummy_thinq_like_log,train,base_routine,2025-03-03T10:54:00+09:00
TRAIN_000427,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,standard,2025-03-03T21:29:00+09:00,2025-03-03T22:43:00+09:00,2025-03-03,74,0.944,,dummy_thinq_like_log,train,base_routine,2025-03-03T22:43:00+09:00
TRAIN_000063,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-03-04T09:55:00+09:00,2025-03-04T10:40:00+09:00,2025-03-04,45,0.139,,dummy_thinq_like_log,train,base_routine,2025-03-04T10:40:00+09:00
TRAIN_000428,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,standard,2025-03-04T21:12:00+09:00,2025-03-04T22:22:00+09:00,2025-03-04,70,1.029,,dummy_thinq_like_log,train,base_routine,2025-03-04T22:22:00+09:00
TRAIN_000064,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-03-05T09:41:00+09:00,2025-03-05T10:50:00+09:00,2025-03-05,69,0.175,,dummy_thinq_like_log,train,base_routine,2025-03-05T10:50:00+09:00
TRAIN_000773,U001,F001,WM001,washer,세탁기,usage,start,completed,cotton,2025-03-05T18:30:00+09:00,2025-03-05T19:58:00+09:00,2025-03-05,88,0.49,,dummy_thinq_like_log,train,base_routine,2025-03-05T19:58:00+09:00
TRAIN_000774,U001,F001,DR001,dryer,건조기,usage,start,completed,normal_dry,2025-03-05T20:22:00+09:00,2025-03-05T21:43:00+09:00,2025-03-05,81,1.162,,dummy_thinq_like_log,train,base_routine,2025-03-05T21:43:00+09:00
TRAIN_000429,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,quick,2025-03-05T20:54:00+09:00,2025-03-05T22:18:00+09:00,2025-03-05,84,1.134,,dummy_thinq_like_log,train,base_routine,2025-03-05T22:18:00+09:00
TRAIN_000065,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-03-06T10:10:00+09:00,2025-03-06T11:17:00+09:00,2025-03-06,67,0.147,,dummy_thinq_like_log,train,base_routine,2025-03-06T11:17:00+09:00
TRAIN_000430,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,intensive,2025-03-06T21:18:00+09:00,2025-03-06T22:32:00+09:00,2025-03-06,74,0.995,,dummy_thinq_like_log,train,base_routine,2025-03-06T22:32:00+09:00
TRAIN_000066,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-03-07T09:51:00+09:00,2025-03-07T10:51:00+09:00,2025-03-07,60,0.168,,dummy_thinq_like_log,train,base_routine,2025-03-07T10:51:00+09:00
TRAIN_000431,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,quick,2025-03-07T21:31:00+09:00,2025-03-07T22:49:00+09:00,2025-03-07,78,0.878,,dummy_thinq_like_log,train,base_routine,2025-03-07T22:49:00+09:00
TRAIN_000067,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,edge_clean,2025-03-08T10:00:00+09:00,2025-03-08T10:54:00+09:00,2025-03-08,54,0.19,,dummy_thinq_like_log,train,base_routine,2025-03-08T10:54:00+09:00
TRAIN_000775,U001,F001,WM001,washer,세탁기,usage,start,completed,delicate,2025-03-08T19:03:00+09:00,2025-03-08T19:43:00+09:00,2025-03-08,40,0.515,,dummy_thinq_like_log,train,base_routine,2025-03-08T19:43:00+09:00
TRAIN_000776,U001,F001,DR001,dryer,건조기,usage,start,completed,speed_dry,2025-03-08T21:16:00+09:00,2025-03-08T22:35:00+09:00,2025-03-08,79,1.598,,dummy_thinq_like_log,train,base_routine,2025-03-08T22:35:00+09:00
TRAIN_000432,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,intensive,2025-03-08T21:32:00+09:00,2025-03-08T22:54:00+09:00,2025-03-08,82,0.924,,dummy_thinq_like_log,train,base_routine,2025-03-08T22:54:00+09:00
TRAIN_000068,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-03-09T09:47:00+09:00,2025-03-09T10:43:00+09:00,2025-03-09,56,0.199,,dummy_thinq_like_log,train,base_routine,2025-03-09T10:43:00+09:00
TRAIN_000433,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,intensive,2025-03-09T21:02:00+09:00,2025-03-09T21:58:00+09:00,2025-03-09,56,0.708,,dummy_thinq_like_log,train,base_routine,2025-03-09T21:58:00+09:00
TRAIN_000069,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-03-10T10:19:00+09:00,2025-03-10T11:14:00+09:00,2025-03-10,55,0.155,,dummy_thinq_like_log,train,base_routine,2025-03-10T11:14:00+09:00
TRAIN_000434,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,quick,2025-03-10T20:55:00+09:00,2025-03-10T22:14:00+09:00,2025-03-10,79,0.98,,dummy_thinq_like_log,train,base_routine,2025-03-10T22:14:00+09:00
TRAIN_000070,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,edge_clean,2025-03-11T10:11:00+09:00,2025-03-11T10:59:00+09:00,2025-03-11,48,0.17,,dummy_thinq_like_log,train,base_routine,2025-03-11T10:59:00+09:00
TRAIN_000777,U001,F001,WM001,washer,세탁기,usage,start,completed,bedding,2025-03-11T18:31:00+09:00,2025-03-11T19:48:00+09:00,2025-03-11,77,0.571,,dummy_thinq_like_log,train,base_routine,2025-03-11T19:48:00+09:00
TRAIN_000778,U001,F001,DR001,dryer,건조기,usage,start,completed,bedding_dry,2025-03-11T20:38:00+09:00,2025-03-11T22:06:00+09:00,2025-03-11,88,1.496,,dummy_thinq_like_log,train,base_routine,2025-03-11T22:06:00+09:00
TRAIN_000435,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,standard,2025-03-11T21:32:00+09:00,2025-03-11T22:50:00+09:00,2025-03-11,78,1.19,,dummy_thinq_like_log,train,base_routine,2025-03-11T22:50:00+09:00
TRAIN_000071,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,quiet_clean,2025-03-12T09:41:00+09:00,2025-03-12T10:25:00+09:00,2025-03-12,44,0.181,,dummy_thinq_like_log,train,base_routine,2025-03-12T10:25:00+09:00
TRAIN_000436,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,quick,2025-03-12T21:28:00+09:00,2025-03-12T22:48:00+09:00,2025-03-12,80,0.897,,dummy_thinq_like_log,train,base_routine,2025-03-12T22:48:00+09:00
TRAIN_000072,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-03-13T09:57:00+09:00,2025-03-13T10:56:00+09:00,2025-03-13,59,0.165,,dummy_thinq_like_log,train,base_routine,2025-03-13T10:56:00+09:00
TRAIN_000437,U001,F001,DW001,dishwasher,주방 식기세척기,usage,start,completed,intensive,2025-03-13T21:07:00+09:00,2025-03-13T22:04:00+09:00,2025-03-13,57,0.981,,dummy_thinq_like_log,train,base_routine,2025-03-13T22:04:00+09:00
TRAIN_000073,U001,F001,RC001,robot_cleaner,거실 로봇청소기,usage,start,completed,auto_clean,2025-03-14T10:19:00+09:00,2025-03-14T11:22:00+09:00,2025-03-14,63,0.196,,dummy_thinq_like_log,train,base_routine,2025-03-14T11:22:00+09:00
TRAIN_000779,U001,F001,WM001,washer,세탁기,usage,start,completed,delicate,2025-03-14T18:35:00+09:00,2025-03-14T19:44:00+09:00,2025-03-14,69,0.579,,dummy_thinq_like_log,train,base_routine,2025-03-14T19:44:00+09:00
TRAIN_000780,U001,F001,DR001,dryer,건조기,usage,start,completed,normal_dry,2025-03-14T20:47:00+09:00,2025-03-14T22:17:00+09:00,2025-03-14,90,1.652,,dummy_thinq_like_log,train,base_routine,2025-03-14T22:17:00+09:00
